Customer_ID,Full_Name,Contact_Email,Phone_Number,Signup_Date,Country,Subscription_Tier,Total_Spend_USD,Account_Status
CUST-1746,Antonio Small,goodmanalice@example.org,(714)624-4260x78197,2024-12-11,Korea,Enterprise,4606.58,Pending
CUST-1539,Nathan Ramirez,halltrevor@example.org,001-788-498-6456,29/06/2026,Armenia,Enterprise,467.43,Pending
CUST-1497,Tiffany Ray,thomasnancy@example.net,930-772-4078,2023-01-19,Vanuatu,Basic,2006.55,Pending
CUST-1790,Cynthia Simmons,nancyryan@example.org,828.856.0539x70798,2025-02-15,British Indian Ocean Territory (Chagos Archipelago),Basic,119.72,Inactive
CUST-1428,Scott Long,marcusmoody@example.org,001-547-229-2774x233,14/07/2023,Togo,Enterprise,3005.87,Active
CUST-1214,Kristin Gordon,stacey84@example.net,001-947-269-7357,2024-02-18,Eritrea,Pro,1720.63,Inactive
CUST-1437,Courtney Lynn,thompsonjessica@example.com,001-371-285-9484,2022-07-29,Yemen,Basic,123.56,Active
CUST-1347,James Holland,davidhenry@example.com,001-649-825-1583x7767,2022-03-04,Jamaica,Enterprise,4571.48,Inactive
CUST-1958,Kelsey Nguyen,sullivanpaula@example.com,(310)465-9208x8143,2024-01-22,Kenya,Pro,111.09,Inactive
CUST-1633,DAVID LINDSEY!!!,ithomas@example.net,001-350-890-5911,2025-05-17,Saint Martin,Enterprise,2159.27,Pending
CUST-1365,Sandra Miller,colemandavid@example.org,815.986.9886x497,2025-03-02,Yemen,Pro,4521.95,Active
CUST-1006,Brittany Farmer,georgetracy@example.org,(443)903-9117x182,2026-06-16,Chad,Enterprise,1034.25,Pending
CUST-1304,Richard Jackson,jeremy54@example.org,(454)472-9284,2025-12-02,Puerto Rico,Pro,3685.94,Pending
CUST-1479,Kurt Daniels,qmitchell@example.net,+1-364-991-1110x96179,2024-03-28,Sri Lanka,Enterprise,1373.87,Active
CUST-1074,Angela Villegas,ashleyamy@example.net,+1-706-370-6540,2023-06-12,Saint Martin,Pro,992.53,Active
CUST-1259,Anna Evans,priscilla16@example.net,547-521-4586,2024-10-13,Botswana,Enterprise,1687.42,Pending
CUST-1629,Allison Walker DDS,johnperez@example.net,820.543.0977,2023-10-14,Thailand,Pro,440.69,Pending
CUST-1115,James Bowers,jodistewart@example.org,404-875-4121,2023-12-20,Moldova,Basic,1359.11,Active
CUST-1565,Mark Smith,kristinarobinson@example.com,413.743.2406x424,2023-10-17,Syrian Arab Republic,Enterprise,698.69,Inactive
CUST-1117,Johnny Brown,thill@example.com,354-437-9937,2023-03-31,Yemen,Pro,3043.91,Pending
CUST-1380,Melissa Patel MD,bsmith@example.net,+1-205-666-4187x75803,25/04/2026,Martinique,Basic,1224.17,Pending
CUST-1600,Daniel Shaw,daniel32@example.com,001-379-270-6734x9960,2024-12-02,Falkland Islands (Malvinas),Enterprise,2601.11,Active
CUST-1268,Ashley Brown,tmyers@example.net,001-979-454-5381,2022-03-09,Spain,Basic,1546.22,Pending
CUST-1888,Scott Jones,duncandawn@example.com,+1-305-830-8868x43021,2023-09-08,Cyprus,Enterprise,4677.05,Pending
CUST-1719,Steven Jensen,melissa49@example.net,+1-555-582-9849,2025-10-18,Jordan,Enterprise,2279.25,Pending
CUST-1599,Jason Gill,abrown@example.com,+1-827-740-3344x5056,2024-07-06,Saint Vincent and the Grenadines,Pro,3003.86,Active
CUST-1820,Elizabeth Meyer,kathycampbell@example.org,740-486-8250,2022-06-22,France,Pro,703.12,Inactive
CUST-1045,Amber Flynn,michael62@example.org,569.922.2196x93792,2024-11-29,Kuwait,Enterprise,1733.87,Inactive
CUST-1420,   john sherman  #,rrogers@example.com,235-366-9055x10762,2026-01-25,Fiji,Enterprise,2070.17,Inactive
CUST-1628,Brandon Harper,jphelps@example.net,285-562-6149x91537,2024-06-18,Papua New Guinea,Pro,4015.68,Pending
CUST-1562,MITCHELL RUIZ!!!,ehenry@example.net,+1-281-905-0922x2161,2024-11-28,Bahamas,Basic,431.97,Active
CUST-1651,Daniel Lee,stacydaniel@example.net,(978)665-4362x718,2026-03-31,Zimbabwe,PRO_tier,2612.84,Pending
CUST-1877,Jennifer Cohen,mcdonaldkenneth@example.net,(874)283-5268x064,2025-06-13,Kiribati,Basic,3493.35,Pending
CUST-1869,George Edwards,murraystephen@example.net,427-646-9211,2022-03-07,Rwanda,Basic,1378.88,Pending
CUST-1961,Nancy Tanner,wallacecourtney@example.org,001-296-969-4179x96708,2023-04-04,Pitcairn Islands,Enterprise,2629.47,Pending
CUST-1907,Ricky Moore,tvelasquez@example.com,330-979-6373x1008,2026-06-04,Swaziland,Enterprise,2780.64,Active
CUST-1920,Heather Lopez,zlara@example.org,3424620197,2025-05-14,Benin,Basic,512.83,Inactive
CUST-1323,Tiffany Johnson,hbeard@example.com,856.477.0028x427,2023-04-14,Iceland,Basic,1371.93,Active
CUST-1316,Albert Washington,gwilliams@example.org,+1-589-507-1401x40119,2022-08-24,Guernsey,Enterprise,231.65,Active
CUST-1358,Patricia Carrillo,paula89@example.net,207-371-1991,2022-07-23,British Indian Ocean Territory (Chagos Archipelago),Enterprise,4303.74,Inactive
CUST-1266,Linda Miller,gsmall@example.net,001-340-694-3533x44857,2022-06-20,Falkland Islands (Malvinas),Enterprise,1450.84,Active
CUST-1262,Pamela Wilson,matthew99@example.org,(435)957-7027,2026-03-08,Mauritania,Pro,641.8,Pending
CUST-1375,Jamie Bell,brendadixon@example.org,(689)814-1612,2022-10-11,Madagascar,Pro,3404.17,Active
CUST-1885,Anthony Stuart,schneiderraymond@example.com,+1-501-986-7740,2024-03-24,Puerto Rico,Basic,1884.99,Inactive
CUST-1990,Pamela Medina,ftaylor@example.org,543.606.8811x640,17/06/2026,Nauru,Enterprise,4621.3,Pending
CUST-1442,Mark Long,sarah80@example.com,+1-770-450-9754x510,2023-09-25,Algeria,Enterprise,2988.65,Inactive
CUST-1327,Christine Crawford,garrett45@example.com,871.583.4404,2024-11-05,Bermuda,Basic,1588.21,Active
CUST-1231,STEPHEN BOYER!!!,teresayoung@example.com,702-349-1630x09792,2022-12-19,Luxembourg,Enterprise,3022.04,Active
CUST-1866,Raymond Wolf,mbarnes@example.com,+1-826-989-9962,2025-08-25,Marshall Islands,Pro,1056.52,Pending
CUST-1576,   shelby graham  #,hcampbell@example.com,450.695.4654x084,2023-07-05,Andorra,Basic,4093.61,Pending
CUST-1219,Grace White,sclark@example.com,(864)872-9293x143,2022-09-14,South Georgia and the South Sandwich Islands,Enterprise,249.28,Active
CUST-1937,John Jones,santiagoronald@example.com,(407)662-7995x530,2024-12-06,Cote d'Ivoire,Basic,3962.97,Pending
CUST-1368,Jennifer Berry,ymccullough@example.com,892.828.7772x5199,2022-11-20,Indonesia,basc,2679.27,Pending
CUST-1741,Brandon Duffy,rodriguezthomas@example.com,(468)314-2983x152,2024-11-16,Andorra,Pro,781.49,Pending
CUST-1883,Hector Paul,,3642934039,2023-02-09,Brunei Darussalam,Basic,4023.94,Pending
CUST-1941,Cody Berry,bauercory@example.org,801-287-8035,2025-01-26,Uganda,Entrp,3856.58,Pending
CUST-1901,Chad Macias,,262.958.5421,2026-06-21,Nepal,Pro,730.58,Pending
CUST-1447,Corey Thomas,jensenchristopher@example.org,(668)343-3567x0860,2023-01-25,Fiji,Pro,2160.05,Active
CUST-1274,Ashley Campbell,youngjacqueline@example.com,+1-856-766-6832x7238,2025-12-03,Cape Verde,Pro,962.6,Active
CUST-1426,Daniel Frazier,carolynthomas@example.net,001-609-854-8149x737,2022-01-06,Sudan,Basic,4842.62,Inactive
CUST-1609,Jennifer Mathews,michael41@example.com,+1-243-416-7045x0232,2024-04-25,Burundi,Pro,3749.22,Inactive
CUST-1805,Tracy Burnett,bduke@example.org,3005245393,2022-05-18,Turkey,Pro,1869.34,Active
CUST-1522,Patrick Noble,rpotts@example.net,6105783567,30/10/2021,Azerbaijan,Basic,926.87,Pending
CUST-1410,Theresa Stevenson,dennis50@example.net,(740)435-5338x03396,2023-12-08,Albania,Enterprise,362.92,Inactive
CUST-1041,Michael Perry,pbaird@example.com,+1-826-739-8214,24/05/2026,Madagascar,Pro,1939.02,Inactive
CUST-1665,Charles Christensen,iherring@example.com,(826)950-6229x2310,2022-06-21,Guadeloupe,Basic,1836.44,Pending
CUST-1778,James Crane,dylancunningham@example.com,4845993231,2023-03-12,Cambodia,Basic,3278.88,Active
CUST-1438,Catherine Shaffer,iwoods@example.com,7825226940,2025-02-11,Italy,Enterprise,1652.67,Active
CUST-1206,   nathaniel cooper  #,ecarlson@example.org,(962)210-3886x2912,2026-02-10,Martinique,basc,1974.84,Pending
CUST-1779,Jessica Elliott,russellholly@example.net,526.717.6072x3483,2025-01-27,Netherlands,Entrp,3706.5,Active
CUST-1434,Yesenia Obrien,haileybates@example.org,503.724.3298,2023-02-09,Saint Lucia,Basic,1422.51,Active
CUST-1550,Bradley Jones,vsmith@example.net,+1-621-696-3945x680,2024-01-07,Bolivia,Basic,2934.56,Active
CUST-1979,Kevin White,alexanderbrandy@example.net,+1-991-324-8839,2024-01-13,Vanuatu,Pro,613.74,Pending
CUST-1984,Elizabeth Espinoza,richardbullock@example.net,573.566.2713x58969,28/06/2023,South Georgia and the South Sandwich Islands,Enterprise,392.34,Inactive
CUST-1439,Catherine Andersen,,234.314.6511x13129,2025-06-10,Micronesia,PRO_tier,309.38,Pending
CUST-1019,Larry Dixon,mlam@example.com,7607883561,2025-01-15,British Virgin Islands,Basic,4283.82,Active
CUST-1136,Lisa Maxwell,,989.883.6403,2022-04-14,Luxembourg,Enterprise,4327.12,Active
CUST-1923,Janet Parker,mckayemily@example.net,+1-752-931-2021x9150,2025-10-05,Faroe Islands,Basic,2524.3,Inactive
CUST-1076,Robert Kennedy,,001-705-641-5667x65277,2025-09-23,Saint Lucia,Pro,2361.77,Pending
CUST-1298,Jodi Allen,steelerichard@example.org,(954)231-0742,2026-08-09,Kyrgyz Republic,basc,403.48,Active
CUST-1918,Brittany Beasley,robinsonpaul@example.com,+1-208-746-3975x61547,2023-04-25,Montenegro,Basic,$1534.87,Active
CUST-1025,Karen Bender,karen68@example.net,001-489-937-3467x0656,28/04/2026,Nigeria,Basic,858.84,Inactive
CUST-1626,Robert Kirk,,454.811.6597,2022-09-25,Togo,Pro,4869.93,Inactive
CUST-1751,Michael Daugherty,ohiggins@example.net,335.610.4096,08/12/2024,Tuvalu,Enterprise,1744.52,Inactive
CUST-1857,GARY REID!!!,hughesvirginia@example.org,388-824-9353x40018,2023-12-04,Madagascar,Basic,4862.84,Pending
CUST-1809,Juan Cooper,katiepowell@example.net,772-625-7754,2024-02-21,Hong Kong,Pro,3798.89,Pending
CUST-1199,David Walker,xhill@example.org,+1-457-577-5478x12914,14/01/2023,Turks and Caicos Islands,Pro,4528.95,Pending
CUST-1967,JAIME WATTS!!!,hallsamantha@example.com,729-490-6745x686,2023-03-24,Argentina,Enterprise,3143.92,Pending
CUST-1210,Sarah Hopkins,,838-265-8902,2025-09-29,Swaziland,Enterprise,2843.74,Active
CUST-1042,   aaron barber  #,cgrimes@example.net,855.288.6753x3963,2023-04-25,Lebanon,Enterprise,1294.5,Pending
CUST-1853,DENNIS MARTIN!!!,ujones@example.org,(803)784-3753,2025-03-16,Saint Lucia,Enterprise,1144.16,Inactive
CUST-1876,Tyler Miranda,fhuff@example.net,001-282-473-4813x1045,2023-06-25,Monaco,Basic,3747.05,Inactive
CUST-1948,Mary Finley,reynoldscharles@example.net,298-208-5133x138,2023-02-01,Martinique,Entrp,413.86,Inactive
CUST-1110,Jesus Brown,bhopkins@example.org,+1-286-800-8484,2025-10-02,United States of America,Basic,4402.39,Inactive
CUST-1051,Theresa Barnes,nicolepena@example.com,+1-764-205-3773x515,2023-09-18,Comoros,Basic,1900.87,Active
CUST-1475,Jenny King,christopherjones@example.com,347-868-3420,2023-06-07,Sao Tome and Principe,Basic,3824.9,Pending
CUST-1085,Shannon Hester,kathleenrobertson@example.org,537-414-7321x04696,2025-10-16,Vietnam,Basic,$4846.53,Active
CUST-1440,Rhonda Smith,urhodes@example.org,578.281.6093x0685,2024-10-04,Chile,Pro,2654.12,Pending
CUST-1159,Carmen Preston,brianrivera@example.org,(288)744-4310x69872,2021-09-27,Benin,Pro,2041.88,Inactive
CUST-1908,Christopher Frederick,richardsonana@example.org,+1-945-623-5426,2023-01-21,Pitcairn Islands,Basic,2670.62,Inactive
CUST-1652,Loretta Williams,matthewwu@example.net,(886)527-0369x2492,2022-06-23,Ghana,Basic,1345.79,Inactive
CUST-1170,William Davidson,jose43@example.org,230.596.5207x44666,2023-06-09,Rwanda,Enterprise,3336.08,Pending
CUST-1684,Jacqueline Arnold,malikfowler@example.com,(896)757-5427,2026-07-13,Benin,Basic,897.44,Pending
CUST-1986,Dylan Long,,572.670.2896x6605,2022-08-10,Belize,PRO_tier,1248.0,Pending
CUST-1101,Kimberly Brown,,(422)865-6766x18251,2024-05-14,Saint Lucia,Enterprise,455.82,Pending
CUST-1786,Deborah Waller,jameshall@example.org,352-335-6178x17032,2024-09-26,Afghanistan,Enterprise,2645.38,Active
CUST-1242,Tricia Mullins DDS,walkerkeith@example.com,(625)317-9086,2023-09-19,Jordan,Enterprise,$1378.56,Active
CUST-1771,Nathaniel Perry,khanerin@example.com,(695)320-1491x189,2024-06-02,Czech Republic,Basic,3207.83,Active
CUST-1678,Brian Fitzpatrick,,639-245-7039x4380,2022-10-21,Cocos (Keeling) Islands,Basic,1762.81,Pending
CUST-1072,Melissa Taylor,awest@example.org,6435289861,2023-03-25,Australia,Enterprise,704.94,Pending
CUST-1275,   shane martinez  #,jonesalfred@example.net,862.912.6796x9278,24/08/2023,Czech Republic,Pro,4708.26,Inactive
CUST-1620,Gregory Perez,donald61@example.net,001-392-937-2450x1848,2022-11-19,Kazakhstan,Pro,2601.15,Pending
CUST-1211,Timothy Graham,bakernathan@example.net,9669984902,2021-10-10,Thailand,basc,$3231.61,Active
CUST-1203,Stephanie Miller,nicholas38@example.com,(657)579-0827x231,2022-06-22,Cayman Islands,Enterprise,3750.2,Pending
CUST-1363,Glen Reid,johnsonlaura@example.net,234-368-1054x851,2023-12-19,Montserrat,Basic,3813.83,Pending
CUST-1474,Jesse Gardner,nthomas@example.com,001-209-560-5673,2026-01-23,Zambia,Pro,4234.6,Inactive
CUST-1708,Susan Davis,michael45@example.com,522.339.8983x0650,2025-04-04,Cayman Islands,Basic,495.74,Inactive
CUST-1674,Christian Mills,christopherward@example.com,316-551-7680x86628,2023-12-19,Brazil,Enterprise,2959.54,Active
CUST-1187,Jodi Anderson,vmorrison@example.net,785-383-3394x5228,2025-07-11,Monaco,Pro,4161.32,Pending
CUST-1130,Kayla Mccullough,taylorkaren@example.com,9424232536,2024-08-10,Ethiopia,Entrp,1285.17,Active
CUST-1672,Jillian Reyes MD,gblake@example.com,243.797.4292x501,2024-06-26,Heard Island and McDonald Islands,Basic,2277.37,Pending
CUST-1946,Shawn Figueroa,lhall@example.com,375.422.5920x6165,2025-10-08,Burkina Faso,Enterprise,3320.33,Active
CUST-1111,Thomas Warren,jamesfox@example.com,361-856-7933x410,2023-08-14,Micronesia,Pro,830.85,Pending
CUST-1028,Julie Scott,gary91@example.org,619-304-9663x1931,2025-09-14,Mongolia,Pro,4222.12,Active
